strategy,auxiliary_target_count,subset_replicate,shots,held_cell,held_target_ids,auxiliary_target_ids
cross_cell_4,4,28,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_4,4,28,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_4,4,29,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_4,4,29,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_4,4,29,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_4,4,29,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_4,4,29,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45
cross_cell_4,4,30,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44
cross_cell_4,4,30,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_4,4,30,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_4,4,30,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45
cross_cell_4,4,30,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_4,4,31,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_4,4,31,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_4,4,31,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_4,4,31,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_4,4,31,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_8,8,0,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,0,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,0,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,0,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,0,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_8,8,1,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,1,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,1,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_8,8,1,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,1,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45
cross_cell_8,8,2,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,2,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,2,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,2,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,2,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43
cross_cell_8,8,3,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,3,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,3,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,3,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,3,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45
cross_cell_8,8,4,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,4,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,4,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_8,8,4,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,4,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44
cross_cell_8,8,5,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,5,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43
cross_cell_8,8,5,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43
cross_cell_8,8,5,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,5,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44
cross_cell_8,8,6,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,6,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,6,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,6,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,6,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s44
cross_cell_8,8,7,1024,eff_su2_r1_d2,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,7,1024,eff_su2_r5_d2,MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_eff_su2_r5_d2_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,7,1024,z_r1_d6,MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r1_d2_s45;MNIST_QNN_eff_su2_r5_d2_s44;MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44
cross_cell_8,8,7,1024,zz_r1_d6,MNIST_QNN_zz_r1_d6_s43;MNIST_QNN_zz_r1_d6_s44;MNIST_QNN_zz_r1_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45
cross_cell_8,8,7,1024,zz_r5_d6,MNIST_QNN_zz_r5_d6_s43;MNIST_QNN_zz_r5_d6_s44;MNIST_QNN_zz_r5_d6_s45,MNIST_QNN_eff_su2_r1_d2_s43;MNIST_QNN_eff_su2_r1_d2_s44;MNIST_QNN_eff_su2_r5_d2_s43;MNIST_QNN_eff_su2_r5_d2_s45;MNIST_QNN_z_r1_d6_s43;MNIST_QNN_z_r1_d6_s44;MNIST_QNN_z_r1_d6_s45;MNIST_QNN_zz_r1_d6_s45
